Result,Sex,Age,OtherSpecies,id,name,lat,long,farm_type,County
1,H         ,60,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,48,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,48,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,48,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,24,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,52,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,72,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,48,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,62,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,36,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,48,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,36,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,11,0,30,Premier Grain,42.270126,-91.674771,nursery,Linn
0,H         ,9,0,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,H         ,46,0,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,M         ,24,0,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,M         ,30,0,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,H         ,72,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
0,H         ,48,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
1,H         ,60,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
1,H         ,56,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
1,H         ,80,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
1,H         ,90,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
1,H         ,96,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
1,H         ,65,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
1,H         ,48,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
1,H         ,70,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
0,M         ,8,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
1,H         ,76,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
1,H         ,11,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
0,M         ,10,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
0,H         ,7,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
0,H         ,10,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
0,M         ,10,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
0,H         ,12,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
0,M         ,11,0,33,Iowa Farm Family,42.3051172,-93.2986595,sow farm,Hardin
1,H         ,25,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,60,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,M         ,24,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,72,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,48,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,18,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,36,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,36,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,36,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,M         ,18,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
0,H         ,7,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,M         ,10,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,M         ,10,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,M         ,12,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,7,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
0,M         ,12,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,M         ,14,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,M         ,24,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,M         ,11,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,M         ,12,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,14,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
0,H         ,14,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,36,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,37,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,M         ,9,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,36,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,98,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,48,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,120,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
0,H         ,7,0,18,Dawn Golden Farms,43.0846442,-91.5691761,finisher,Allamakee
1,H         ,60,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,H         ,65,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,H         ,60,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,M         ,26,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
0,M         ,8,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,M         ,7,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
0,H         ,18,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,H         ,60,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,H         ,65,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,H         ,68,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,M         ,7,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
0,H         ,63,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,H         ,69,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
0,H         ,24,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,H         ,28,1,30,Premier Grain,42.270126,-91.674771,nursery,Linn
1,H         ,36,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,30,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,24,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,20,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,28,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,26,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,24,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,24,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,24,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,62,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,6,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,60,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,70,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
0,H         ,7,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
0,M         ,6,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
0,M         ,7,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
0,M         ,6,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,24,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,50,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,30,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,60,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,48,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,M         ,24,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
0,M         ,6,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,24,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,40,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,6,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,M         ,6,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
1,H         ,6,0,20,Lapp‰ö_å©'s Bee Supply and Honey Farm LLC,41.2269856,-93.926506,finisher,Madison
0,H         ,18,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,M         ,15,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,15,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,10,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,18,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,7,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,M         ,7,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,6,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,16,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,14,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,18,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,M         ,13,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,22,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,14,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,24,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,20,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,16,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,6,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,24,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,18,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,22,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,22,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,20,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,20,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,M         ,6,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,M         ,6,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,M         ,6,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,48,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,36,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
1,H         ,48,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
0,H         ,30,0,1,Iowa Select Farms Inc,42.504888,-93.263227,sow farm,Hardin
